food_name,calories,protein_g,fat_g,carbs_g,fibre_g
Brown stock,21.324813842773438,1.9483927488327026,1.3840610980987549,0.2517152726650238,0.09378182142972946
Vegetable stock,17.604402542114258,0.2996930778026581,1.377679467201233,0.9595896005630493,0.3815610408782959
Chicken stock,29.880197525024414,3.6864609718322754,1.5104801654815674,0.36780157685279846,0.10351110994815826
Clear tomato soup (Tamatar ka soup),80.07408905029297,4.793009281158447,12.224908828735352,3.4506852626800537,1.963787317276001
Lentil soup,31.16623878479004,9.653425216674805,11.678777694702148,3.9445831775665283,2.5739505290985107
Chicken consomme (Clear chicken soup),47.944820404052734,11.471491813659668,12.01870346069336,1.1854139566421509,1.5683488845825195
Cream of tomato soup,97.81221771240234,4.610315799713135,13.115484237670898,3.9280059337615967,1.3752379417419434
Cream of green peas soup,127.84082794189453,7.126903533935547,14.781371116638184,6.750673294067383,2.950526475906372
Cream of spinach soup,100.53778076171875,5.214042663574219,13.30996322631836,3.446488857269287,1.7408103942871094
Cream of mixed vegetable soup,59.64580535888672,6.844812393188477,9.04925537109375,4.931180953979492,2.1433775424957275
Cream of mushroom soup,117.27780151367188,6.6403021812438965,15.500728607177734,3.7424185276031494,1.3361760377883911
Chicken sweet corn soup,28.32048225402832,14.47509765625,12.593029975891113,1.632999062538147,0.46616339683532715
Minestrone soup,42.65936279296875,9.303705215454102,11.087420463562012,3.7148396968841553,1.9226291179656982
Egg drop soup,26.63651466369629,12.929913520812988,13.516396522521973,1.1007238626480103,0.8106687664985657
Chinese cabbage and meat ball soup,484.30548095703125,5.210831642150879,56.57162094116211,1.4290056228637695,0.56608647108078
French onion soup,55.60973358154297,11.40778636932373,14.39195728302002,4.2752203941345215,1.0132992267608643
Hot and sour soup,31.513946533203125,3.1162946224212646,1.312411904335022,1.7757666110992432,0.6012079119682312
Talaumein soup,35.62731170654297,10.122030258178711,12.784790992736816,4.171391487121582,1.9394147396087646
Cold cucumber soup (Thanda kheere ka soup),48.02956771850586,2.9876434803009033,1.990923285484314,4.580854415893555,0.8775031566619873
Cold summer garden soup,49.18648147583008,8.571334838867188,14.081335067749023,2.645667791366577,1.8566449880599976
Chapati/Roti,202.3111114501953,5.875,3.5611112117767334,35.64999771118164,6.3111114501953125
Plain parantha/paratha,298.30084228515625,5.055602073669434,16.858184814453125,30.69233512878418,5.433456897735596
Potato parantha/paratha (Aloo ka parantha/paratha),205.04238891601562,3.6979143619537354,10.220277786254883,23.920074462890625,4.17527961730957
Radish parantha/paratha (Mooli ka parantha/paratha),183.52423095703125,3.297506809234619,9.527800559997559,20.542415618896484,4.324216365814209
Cauliflower parantha/paratha (Phoolgobhi ka parantha/paratha),178.07040405273438,3.726067066192627,9.46512508392334,18.837081909179688,4.6809587478637695
Dal parantha/paratha,268.2444763183594,6.775821685791016,13.053577423095703,30.032482147216797,6.463358402252197
Sprouted moong parantha/paratha,228.59439086914062,4.292011260986328,12.426431655883789,24.306026458740234,4.488044261932373
Pea parantha/paratha (Matar ka parantha/paratha),190.73114013671875,5.594754695892334,8.798940658569336,21.512731552124023,5.606614112854004
Keema parantha/paratha,238.086181640625,9.405674934387207,13.909818649291992,18.35640525817871,3.441148042678833
Paneer parantha/paratha,262.9658203125,7.984040260314941,14.621496200561523,24.326213836669922,4.000173091888428
Besan and spinach parantha/paratha (Besan aur palak ka parantha/paratha),216.49209594726562,5.544742584228516,12.086648941040039,21.389270782470703,4.393850326538086
Poori,737.6346435546875,1.354683756828308,77.60576629638672,8.220335960388184,1.4552441835403442
Spinach poori (Palak poori),684.25439453125,1.4218518733978271,71.85770416259766,7.757184982299805,1.5484445095062256
Methi poori,710.0203247070312,1.4534616470336914,74.6041488647461,7.981307506561279,1.61338472366333
Dal stuffed poori,785.162841796875,2.0753488540649414,81.68533325195312,10.137200355529785,1.9644328355789185
Potato stuffed poori (Aloo ki poori),776.7381591796875,1.5213927030563354,81.35301971435547,9.400838851928711,1.6401007175445557
Tandoori parantha/paratha,295.37005615234375,5.079640865325928,16.512575149536133,30.7401180267334,5.441916465759277
Boiled rice (Uble chawal),117.18966674804688,2.6033332347869873,0.18333333730697632,25.720001220703125,1.246666669845581
Plain pulao,140.20791625976562,2.338649034500122,4.622068881988525,21.81610870361328,1.685498595237732
Mixed vegetable pulao,113.0494384765625,2.722787380218506,3.327634572982788,17.489917755126953,2.6673471927642822
Mushroom pulao,124.28645324707031,2.5225167274475098,4.029394626617432,19.018360137939453,1.8818777799606323
Sprouted moong pulao,112.97147369384766,2.1882078647613525,3.607832670211792,17.491247177124023,1.7846653461456299
Paneer pulao,581.9120483398438,1.9848072528839111,59.809207916259766,8.757226943969727,0.6193639039993286
Peanut pulao,193.2752685546875,5.3159260749816895,9.512810707092285,21.180999755859375,2.900153636932373
Navratan pulao,261.707763671875,6.198443412780762,9.453126907348633,36.979042053222656,3.8167121410369873
Green chickpeas pulao (Choliya pulao/Hare chane ka pulao),173.42837524414062,4.875859260559082,4.820158958435059,27.569656372070312,3.154414653778076
Mutton biryani/biriyani,190.76315307617188,7.376446723937988,7.724486827850342,22.495088577270508,2.415123462677002
Vegetable biryani/biriyani,174.60516357421875,3.1605417728424072,9.507964134216309,18.557273864746094,3.3085036277770996
"Lemon rice (Pulihora, Elumichai sadam, Chitranna)",176.30288696289062,4.256220817565918,7.8798065185546875,21.622270584106445,2.522399425506592
Sweet rice (Meethe chawal),215.41348266601562,2.095991611480713,4.565640926361084,42.59217071533203,1.130673885345459
Curd rice (Dahi bhaat/Dahi chawal/ Perugu annam/Daddojanam/Thayir saadam),195.73703002929688,5.753233909606934,4.316627025604248,32.93044662475586,2.1338064670562744
Tamarind rice (Chintapandu pulihora/Puliyodharai/Puli sadam/Huli anna),373.0386047363281,7.453181743621826,8.532773971557617,65.08139038085938,5.117789268493652
Spanish rice,164.24085998535156,4.189563274383545,2.2327356338500977,31.09807014465332,2.7778851985931396
Chinese fried rice,120.58412170410156,4.05177116394043,5.434627056121826,13.401684761047363,2.312879800796509
Macroni cheese pie,170.62753295898438,5.85098123550415,7.483591079711914,21.09503173828125,0.39908143877983093
Vegetable chowmein,129.71388244628906,3.066948175430298,6.358810901641846,15.444334983825684,1.8633472919464111
Chicken chowmein,151.3335723876953,6.331267833709717,8.234783172607422,13.301461219787598,1.6449854373931885
Cheese noodle ring,133.66921997070312,6.224301815032959,6.117282867431641,13.955496788024902,1.2688804864883423
