food_name,calories,protein_g,fat_g,carbs_g,fibre_g
Jam and fruit pancake,162.02,3.79,7.01,20.73,1.21
Khoa and coconut pancake,271.98,6.98,15.29,27.32,1.65
Brown stock,21.32,1.95,1.38,0.25,0.09
Vegetable stock,17.6,0.3,1.38,0.96,0.38
Chicken stock,29.88,3.69,1.51,0.37,0.1
Clear tomato soup (Tamatar ka soup),80.07,4.79,12.22,3.45,1.96
Lentil soup,31.17,9.65,11.68,3.94,2.57
Chicken consomme (Clear chicken soup),47.94,11.47,12.02,1.19,1.57
Cream of tomato soup,97.81,4.61,13.12,3.93,1.38
Cream of green peas soup,127.84,7.13,14.78,6.75,2.95
Cream of spinach soup,100.54,5.21,13.31,3.45,1.74
Cream of mixed vegetable soup,59.65,6.84,9.05,4.93,2.14
Cream of mushroom soup,117.28,6.64,15.5,3.74,1.34
Chicken sweet corn soup,28.32,14.48,12.59,1.63,0.47
Minestrone soup,42.66,9.3,11.09,3.71,1.92
Egg drop soup,26.64,12.93,13.52,1.1,0.81
Chinese cabbage and meat ball soup,484.31,5.21,56.57,1.43,0.57
French onion soup,55.61,11.41,14.39,4.28,1.01
Hot and sour soup,31.51,3.12,1.31,1.78,0.6
Talaumein soup,35.63,10.12,12.78,4.17,1.94
Cold cucumber soup (Thanda kheere ka soup),48.03,2.99,1.99,4.58,0.88
Cold summer garden soup,49.19,8.57,14.08,2.65,1.86
Chapati/Roti,202.31,5.88,3.56,35.65,6.31
Plain parantha/paratha,298.3,5.06,16.86,30.69,5.43
Potato parantha/paratha (Aloo ka parantha/paratha),205.04,3.7,10.22,23.92,4.18
Radish parantha/paratha (Mooli ka parantha/paratha),183.52,3.3,9.53,20.54,4.32
Cauliflower parantha/paratha (Phoolgobhi ka parantha/paratha),178.07,3.73,9.47,18.84,4.68
Dal parantha/paratha,268.24,6.78,13.05,30.03,6.46
Sprouted moong parantha/paratha,228.59,4.29,12.43,24.31,4.49
Pea parantha/paratha (Matar ka parantha/paratha),190.73,5.59,8.8,21.51,5.61
Keema parantha/paratha,238.09,9.41,13.91,18.36,3.44
Paneer parantha/paratha,262.97,7.98,14.62,24.33,4.0
Besan and spinach parantha/paratha (Besan aur palak ka parantha/paratha),216.49,5.54,12.09,21.39,4.39
Poori,737.63,1.35,77.61,8.22,1.46
Spinach poori (Palak poori),684.25,1.42,71.86,7.76,1.55
Methi poori,710.02,1.45,74.6,7.98,1.61
Dal stuffed poori,785.16,2.08,81.69,10.14,1.96
Potato stuffed poori (Aloo ki poori),776.74,1.52,81.35,9.4,1.64
Tandoori parantha/paratha,295.37,5.08,16.51,30.74,5.44
Boiled rice (Uble chawal),117.19,2.6,0.18,25.72,1.25
Plain pulao,140.21,2.34,4.62,21.82,1.69
Mixed vegetable pulao,113.05,2.72,3.33,17.49,2.67
Mushroom pulao,124.29,2.52,4.03,19.02,1.88
Sprouted moong pulao,112.97,2.19,3.61,17.49,1.78
Paneer pulao,581.91,1.98,59.81,8.76,0.62
Peanut pulao,193.28,5.32,9.51,21.18,2.9
Navratan pulao,261.71,6.2,9.45,36.98,3.82
Green chickpeas pulao (Choliya pulao/Hare chane ka pulao),173.43,4.88,4.82,27.57,3.15
Mutton biryani/biriyani,190.76,7.38,7.72,22.5,2.42
Vegetable biryani/biriyani,174.61,3.16,9.51,18.56,3.31
"Lemon rice (Pulihora, Elumichai sadam, Chitranna)",176.3,4.26,7.88,21.62,2.52
Sweet rice (Meethe chawal),215.41,2.1,4.57,42.59,1.13
Curd rice (Dahi bhaat/Dahi chawal/ Perugu annam/Daddojanam/Thayir saadam),195.74,5.75,4.32,32.93,2.13
Tamarind rice (Chintapandu pulihora/Puliyodharai/Puli sadam/Huli anna),373.04,7.45,8.53,65.08,5.12
Spanish rice,164.24,4.19,2.23,31.1,2.78
Chinese fried rice,120.58,4.05,5.43,13.4,2.31
Macroni cheese pie,170.63,5.85,7.48,21.1,0.4
Vegetable chowmein,129.71,3.07,6.36,15.44,1.86
Chicken chowmein,151.33,6.33,8.23,13.3,1.64
Cheese noodle ring,133.67,6.22,6.12,13.96,1.27
Spaghetti and cheese balls in tomato sauce,508.32,2.41,52.08,7.82,0.59
Penne platter,177.4,5.04,8.71,20.87,1.09
Pasta hot pot,125.17,5.84,6.47,11.6,0.8
Chicken lasagne,187.49,10.45,10.36,13.9,0.11
Fettuccine with spinach sauce,129.21,3.1,7.83,12.19,0.77
Naan,286.45,8.05,4.99,51.75,1.91
Bhatura,793.2,1.63,82.56,10.73,0.38
Idli,137.54,4.64,0.33,28.18,2.31
Masala dosa,164.58,3.29,7.84,19.57,2.52
Semolina dosa (Suji/Rava dosa),227.05,7.3,7.12,32.84,4.04
Onion tomato uttapam,462.02,1.91,45.3,11.32,1.26
Paneer kaathi roll,285.94,6.92,19.55,20.1,2.4
Makki ki roti,263.97,3.49,16.85,24.19,5.19
Washed moong dal (Dhuli moong ki dal),50.0,2.68,1.68,5.91,1.17
Washed urad dal (Dhuli urad ki dal),61.32,2.51,2.98,5.84,1.53
Split bengal gram with bottle gourd (Channa dal with ghiya/lauki),73.25,2.79,3.6,7.1,2.72
Dry washed urad,124.71,6.85,3.5,15.66,4.06
Mixed dal,61.93,2.51,3.1,5.79,1.62
Whole moong (Moong ki dal),53.7,2.25,2.56,5.22,2.02
Whole masoor (Masoor ki dal),54.05,2.28,2.52,5.37,1.98
Whole moth (Moth ki dal),55.0,2.01,2.62,5.74,1.85
Whole urad (Urad ki dal),53.8,2.21,2.62,5.05,2.32
Moti mahal dal (Urad rajmah mix dal),103.13,3.93,5.66,8.74,3.38
Black channa curry/Bengal gram curry (Kale chane ki curry),140.68,5.67,6.61,14.11,7.99
Chickpeas curry (Safed channa curry),163.43,6.1,6.84,19.98,4.73
Lobia curry,148.99,6.06,5.62,17.88,4.57
Soyabean curry,163.28,10.43,10.19,6.76,7.34
Kidney bean curry (Rajmah curry),143.73,5.95,5.77,16.38,5.83
Sambar,96.92,3.35,4.38,10.57,3.52
Besan kadhi with pakodies,403.35,1.64,42.59,3.56,0.81
Khatta channa,202.57,6.3,10.56,21.14,5.26
Sprouted moong dal chat,32.47,1.35,0.32,6.01,1.35
Potato cauliflower (Aloo gobhi),106.18,1.9,8.13,5.99,3.02
Potato capsicum (Shimla mirch aloo),125.53,1.41,9.33,8.72,2.02
Cabbage and peas (Pattagobhi aur matar),63.88,3.24,2.64,6.24,3.99
Carrot and fenugreek leaves (Gajar methi),61.92,2.1,3.81,4.17,4.43
Potato fenugreek (Aloo methi),135.15,2.25,10.04,8.47,2.93
Brinjal bhartha (Baingan ka bhartha),65.12,1.38,4.48,4.4,3.27
Dry potato (Sookhe aloo),103.15,1.62,4.18,14.38,1.88
Beans with coconut (Nariyal aur sem/phali; Beans thoran),131.63,2.62,11.39,4.39,5.59
Cauliflower with coconut (Nariyal ke saath phoolgobhi),132.11,2.64,11.56,3.99,5.27
Carrot and cabbage with coconut (Nariyal ke saath pattagobhi aur gajar),106.61,1.82,8.62,4.99,4.52
Raw turnip with coconut,132.15,1.8,11.47,5.78,2.79
Raw papaya with coconut (Papaya thoran),132.75,1.54,11.42,5.58,4.31
Stuffed okra (Bharwa bhindi),94.34,2.08,7.66,3.85,4.15
Stuffed round gourd (Bharwa tinde),72.8,1.1,5.75,4.02,2.1
Stuffed capsicum (Bharwa shimla mirch),90.94,1.34,5.7,8.26,2.01
Stuffed brinjal (Bharwa baingan),93.0,1.53,7.73,3.96,4.09
Stuffed tomatoes (Bharwa tamatar),93.35,3.28,6.06,6.19,2.2
Pea potato curry (Aloo matar),100.92,3.48,5.13,9.74,3.61
Pea paneer curry (Matar paneer),134.83,6.61,7.75,9.29,3.3
Pea mushroom curry (Matar mushroom),93.3,3.87,5.16,7.41,3.86
Pea curry (Matar ki sabzi),102.99,4.51,5.11,9.2,4.44
Pea vadi curry,101.95,4.64,5.08,8.9,4.28
Paneer curry,176.52,7.8,12.38,8.4,1.4
Lotus stem curry (Kamal kakdi curry),110.34,1.53,7.25,9.24,3.14
Gravy for kofta,125.59,1.75,10.35,6.31,1.96
Pea kofta curry (Matar kofta curry),595.66,2.01,63.39,4.17,1.7
Spinach kofta curry (Palak kofta curry),571.78,1.09,61.49,3.56,0.92
Paneer kofta curry,670.91,2.39,72.06,3.27,0.4
Lotus stem kofta curry (Kamal kakdi kofta curry),633.56,0.96,67.76,5.01,1.01
Raw banana kofta curry (Kela kofta curry),627.27,0.62,67.98,3.4,0.59
Cauliflower kofta curry (Phoolgobhi kofta curry),641.1,1.04,69.62,2.62,1.0
Cabbage kofta curry (Pattagobhi kofta curry),639.81,0.98,69.4,2.87,0.9
Ghiya/Lauki Kofta Curry,638.71,0.89,69.4,2.71,0.83
Spinach paneer kofta curry (Palak paneer kofta curry),606.03,1.43,65.41,2.94,0.75
Vegetarian egg kofta curry,627.41,1.33,67.24,4.26,0.64
Baked vegetables,88.99,3.67,4.44,8.44,2.34
Cauliflower musallam (Phoolgobhi musallam),58.83,1.89,3.55,4.48,3.06
Baked vegetables with spinach,77.79,3.22,4.03,6.93,2.33
Baked potato with skin,135.77,3.43,8.5,11.11,1.2
Shepherd's pie (vegetarian),135.63,5.04,7.3,12.03,2.23
Baked brinjal in tomato sauce,38.63,1.58,1.62,4.13,2.34
Dum aloo,682.33,0.7,74.01,3.33,0.68
Spinach paneer (Palak paneer),77.68,4.03,4.76,4.43,1.91
Methi chaman,475.62,1.54,50.91,2.78,0.53
Sarson ka saag,87.84,3.0,5.86,5.33,3.69
Jackfruit sabzi (Kathal ki sabzi),625.4,0.69,67.6,3.4,1.02
Avial,124.56,2.46,8.94,8.47,5.44
Al yakhani,147.54,2.86,13.14,4.65,1.27
Shahi paneer,156.5,5.06,12.34,6.64,1.4
Paneer in butter sauce,145.61,6.99,8.81,9.7,1.5
Methi malai paneer,194.98,7.34,14.76,8.15,1.47
Chilli paneer,777.51,2.1,84.01,3.31,0.5
Paneer makhana korma,775.82,3.24,82.76,4.63,0.21
Kadhai Paneer,107.99,4.33,6.81,7.34,2.07
Roghan josh,139.59,9.56,9.02,4.93,2.08
Spinach mutton (Palak mutton),80.32,5.74,4.71,3.45,2.23
Pea keema curry (Matar keema ki sabzi),133.0,8.43,8.14,6.24,2.96
Keema kofta curry,154.45,9.77,10.39,5.64,1.51
Kashmiri mutton koftas (Gushtaba),97.42,6.33,6.77,3.04,0.62
Mutton yakhni,104.13,8.27,7.7,0.84,0.67
Chicken yakhni,99.0,10.66,6.1,0.78,0.62
Mutton do piaza,183.3,9.39,14.41,4.14,1.93
Mutton chops,663.64,4.03,71.31,1.48,0.17
Shammi kebab,685.69,4.52,72.61,3.54,1.05
Scotch egg,676.89,4.05,72.62,1.91,0.36
Shepherd's pie (with minced meat),142.78,7.45,8.88,8.06,1.05
Chicken curry,129.22,11.79,7.57,3.38,1.41
Tandoori chicken,145.2,16.26,7.93,2.34,0.5
Butter chicken,137.0,10.92,8.7,3.74,1.32
Chicken kebab,729.41,3.71,78.89,1.11,0.21
Chilli chicken,198.83,9.57,16.56,2.86,0.99
Fried chicken with tomato sauce (Fried chicken tamatar ki chutney kay saath),125.03,11.48,7.61,2.51,1.13
Fish curry (Machli curry),111.13,8.76,6.69,3.77,1.89
Fried fish (Indian style) (Tali hui machli),658.54,4.35,68.88,5.4,0.61
Fried fish and Chips (English Style) (Tali hui machli aur chips),651.75,3.36,69.69,2.77,0.29
Tomato fish,489.79,2.39,51.91,3.18,0.72
Baked fish with cheese sauce,113.96,8.64,7.02,4.06,0.08
Fish tikka,117.33,16.0,4.15,3.91,1.18
Tandoori fish,95.98,11.19,4.64,2.37,0.58
"Paneer, apple and pineapple salad",95.08,3.88,5.07,8.35,1.65
Russian salad,114.83,4.26,7.84,6.5,2.57
Pasta salad,190.36,4.15,13.92,12.7,0.96
Deviled egg,98.56,4.97,7.72,2.23,1.15
Hawain salad,175.23,4.27,11.37,14.35,3.93
Mixed pulse and vegetable salad,83.12,4.74,0.84,13.96,2.96
Sprouted moong salad,37.81,2.29,0.74,5.48,0.95
Tossed salad,62.96,1.02,4.22,4.95,2.15
Mixed vegetable salad with curd sauce,60.28,4.23,1.5,7.03,3.79
Potato salad (Aloo ka salaad),89.91,1.4,4.4,11.19,1.32
Waldroff salad,141.75,1.47,10.05,11.02,1.87
Coleslaw,76.71,1.24,5.32,5.59,2.34
Fruit salad (Phalon ka salaad),78.14,0.91,1.22,15.96,1.58
Tomato onion raita (Tamatar aur pyaaz ka raita),59.0,3.74,1.84,7.08,0.97
Peanut raita (Mungfali ka raita),150.39,8.59,8.98,9.3,1.89
Sprouted moong raita,60.89,4.62,2.19,6.13,0.16
Bottle gourd raita (Ghiya/Lauki ka raita),56.31,3.98,2.07,5.76,0.85
Cucumber raita (Kheere ka raita),59.13,4.04,2.08,6.35,0.86
Carrot and spinach raita (Gajar aur palak ka raita),56.83,4.0,1.99,5.83,1.39
Mint raita (Pudinay ka raita),77.59,5.64,2.96,7.65,0.34
Potato raita (Aloo ka raita),75.38,4.22,2.04,10.24,0.75
Boondi raita,687.72,2.19,73.83,3.96,0.46
Sweet raita (Meetha raita),99.24,3.24,1.78,17.93,1.02
Dahi vadas/Dahi bhalla,667.73,2.96,70.4,5.49,0.97
Gunjia,667.34,2.98,70.28,5.68,1.13
Saunth/Sonth chutney with tamarind/imli,141.53,1.01,0.15,33.55,0.93
Rice kheer (Chawal ki kheer),75.03,2.3,2.97,10.05,0.17
Makhana kheer,107.85,3.31,5.0,12.88,0.11
Vermicelli kheer (Semiya/Seviyan ki kheer),120.07,3.35,5.0,15.87,0.5
Semolina kheer (Suji/Rava kheer),113.21,3.43,4.2,15.88,0.51
Paneer kheer,105.31,4.53,5.37,10.03,0.07
Cabbage kheer (Pattagobhi ki kheer),83.51,2.87,3.8,9.73,0.51
Carrot kheer (Gajar ki kheer),85.35,2.81,3.85,10.09,0.73
Cauliflower kheer (Phoolgobhi ki kheer),81.95,3.04,3.95,8.78,0.55
Moong dal kheer,77.16,2.95,2.97,9.89,0.4
Phirni,116.12,3.49,4.34,16.11,0.36
Semolina halwa (Suji ka halwa),225.65,2.16,13.38,24.67,1.86
Shahi suji halwa,382.34,3.48,21.73,44.44,2.96
Carrot halwa (Gajar ka halwa),172.64,3.11,9.73,18.53,2.65
Egg halwa (Ande ka halwa),299.74,7.85,13.41,39.59,0.49
Potato halwa (Aloo ka halwa),151.66,1.53,3.48,29.18,1.64
Pumpkin halwa (Kaddu ka halwa),190.27,1.33,8.81,27.6,2.97
Moong dal halwa,349.8,8.35,17.68,40.23,2.65
Caramel custard (steamed),121.58,4.97,4.87,15.02,0.0
Baked custard,106.53,5.41,5.3,9.45,0.0
Soft Custard (stirred),109.18,5.01,5.07,11.19,0.0
Chocolate ice cream,177.7,4.47,11.25,15.41,0.0
Mango ice cream,125.69,3.4,7.62,11.14,0.52
Fruit Ice cream (Phalon ka Ice cream),171.46,4.37,10.38,16.05,0.33
Caramel ice cream,173.52,4.31,11.15,14.81,0.08
Lemon souffle,168.51,6.95,10.02,13.43,0.0
Orange souffle,168.28,6.8,9.73,14.2,0.22
Vanilla souffle,187.85,7.71,11.19,14.78,0.0
Chocolate souffle,189.32,7.88,11.36,14.74,0.0
Pineapple souffle,196.14,8.06,11.72,15.52,0.0
Apple mousse,106.92,4.21,4.27,12.77,1.6
Rich chocolate mousse,188.26,7.96,12.19,10.84,0.0
Mango mousse,124.98,3.21,8.47,9.14,0.88
Orange and pineapple cream,101.18,1.44,5.43,11.96,1.03
Charlotte rousse,188.29,3.95,4.78,34.08,1.01
Triffle pudding,116.97,2.93,3.93,18.24,0.12
Snow flakes pudding,95.21,4.67,4.97,8.07,0.03
Kulfi,98.43,3.21,4.7,11.3,0.12
Steamed orange pudding,278.03,2.34,12.04,41.53,0.58
Meringue and rice pudding,112.93,4.84,4.05,14.6,0.17
Cheese pudding,285.01,11.29,18.37,19.27,0.05
Chocolate pudding,211.96,3.55,9.48,29.59,0.53
Bread and butter pudding,167.94,5.59,7.88,19.63,0.98
Queen of pudding,132.92,5.51,5.38,16.35,0.27
Pineapple upside down pudding,257.73,3.15,11.91,35.73,0.8
Date and nut pie,322.42,3.93,13.31,46.86,4.13
Stewed apple with custard,92.87,1.27,1.82,18.36,1.01
Apple snowballs,101.51,0.86,0.31,24.58,1.25
Hot orange souffle,179.97,6.87,8.95,18.77,0.29
Hot chocolate souffle,226.09,6.7,11.1,26.21,0.12
Hot vanilla souffle,192.93,6.87,9.07,21.77,0.13
Plain burfi (Burfi),408.32,9.82,27.96,30.88,0.17
Coconut burfi (Nariyal ki burfi),467.64,8.81,34.63,32.15,3.5
Bottle gourd burfi (Ghiya/Lauki burfi),275.96,5.86,17.68,24.51,0.73
Chocolate burfi,339.33,13.0,17.86,33.15,0.0
Cashewnut burfi (Kaju burfi/Kaju katli),421.74,5.48,28.46,37.92,1.12
Gram flour burfi (Besan burfi),421.79,11.19,22.41,46.59,3.41
Semolina ladoo with khoya (Suji/Rava aur khoye ke ladoo ),428.71,6.71,21.86,52.86,4.68
Semolina ladoo with coconut (Suji/Rava aur nariyal ke ladoo ),464.43,5.68,27.03,50.9,6.69
Gram flour ladoo (Besan ladoo),476.91,8.93,22.76,62.61,4.43
Sesame ladoo (Til ke ladoo),396.96,10.7,19.64,43.5,7.72
Chenna murki,252.69,10.46,8.2,36.01,0.0
Milk cake,127.41,3.01,8.93,9.13,0.06
Ghujia/Lavang latika,768.98,1.86,78.93,13.0,0.52
Gulab Jamun with khoya,586.06,2.03,53.23,26.09,0.07
Mal pua,566.68,1.71,54.64,17.56,0.62
Shahi tukre,189.81,2.76,2.54,41.46,0.51
Potato pakora/pakoda (Aloo pakoda),677.19,1.9,71.84,6.04,1.03
Onion pakora/pakoda (Pyaaz ke pakode),674.61,1.9,71.84,5.41,1.11
Cauliflower pakora/pakoda (Phoolgobhi ke pakode),671.63,1.98,71.86,4.52,1.26
Mixed vegetable pakora/pakoda,673.81,1.94,71.86,5.12,1.13
Spinach pakora/pakoda (Palak pakoda),712.62,1.96,76.38,4.68,1.02
Methi pakora/pakoda (Methi ke pakode),713.25,2.06,76.39,4.68,1.18
Egg pakora/pakoda (Ande ke pakode),710.51,2.83,75.86,4.48,0.86
Bread pakora/pakoda,710.99,2.57,74.2,8.87,1.11
Paneer pakora/pakoda,718.12,3.27,76.05,5.52,0.89
Potato bonda (Aloo bonda),632.84,1.09,67.8,4.53,0.83
Potato samosa (Aloo ka samosa),577.39,1.71,59.19,9.21,1.19
Minced meat samosa (Keema ka samosa),620.99,4.43,64.26,6.14,0.39
Paneer and pea samosa (Paneer matar ka samosa),623.81,4.02,63.65,8.55,1.02
Mathri,805.12,1.75,83.1,12.32,0.6
Khasta kachori,712.73,2.51,72.27,12.81,0.97
Vegetable cutlet,665.45,1.25,71.33,4.68,0.93
Flattened rice cutlet (Chirwa cutlet/Chivda cutlet/Poha cutlet),701.71,1.76,73.89,7.39,0.86
Peanut cutlet (Mungfali ke cutlet),698.77,2.63,74.0,5.68,1.21
Fish cutlet (Machli ka cutlet),654.64,2.77,70.11,3.13,0.54
Paneer potato cutlet (Paneer aloo cutlet),672.94,2.47,71.4,5.23,0.41
Spinach chickpeas cutlet (Palak channa dal cutlet),688.03,1.44,73.6,4.93,0.93
Cheese toast,785.37,1.98,84.11,5.49,0.31
Vegetable burger,519.93,3.26,50.63,13.69,1.7
Cheese pizza,249.5,5.79,12.43,30.62,1.95
Vegetable seekh kebab,690.73,1.57,73.72,5.32,0.59
Masala vada,826.02,1.69,89.15,4.06,1.07
Peanut sago vada (Sabudana mungfali vada),749.89,1.01,79.82,7.14,0.62
Vegeterian scotch egg,681.67,2.16,72.77,4.64,0.58
Paneer shaslik/tikka,93.85,5.11,4.49,7.98,1.23
Peanut brittle (Moongfali ki chikki),320.46,6.94,11.13,47.46,2.63
Spring roll,623.87,1.81,64.63,8.56,0.67
Dry mango chutney (Sookhe aam ki chutney),298.13,2.43,0.7,69.17,3.74
Peanut chutney (Mungfali ki chutney),258.37,11.8,19.06,9.87,5.73
Coconut chutney (Nariyal ki chutney),265.92,3.59,25.0,8.29,6.73
Mint and coriander chutney (Pudinay aur dhaniye ki chutney),102.6,2.81,0.51,21.18,4.33
Custard tart,225.6,3.72,10.73,28.66,0.91
Lemon tart,303.35,6.12,17.45,30.68,0.81
Jam tart,360.72,4.42,17.35,46.18,1.14
Orange cream tart,197.16,2.58,8.72,27.43,0.64
Pineapple tart,195.4,2.29,8.21,28.62,0.87
Cheese and mushroom tart,246.1,5.51,15.28,21.43,1.18
Cottage cheese pie,238.98,7.45,13.83,20.66,2.21
Minced meat pie,221.55,7.38,13.04,18.11,2.33
Apple cinnamon pie,258.73,3.35,12.21,33.68,1.77
Lemon meringue pie,224.43,3.88,8.16,35.11,0.44
Chocolate meringue pie,214.76,4.98,9.17,28.8,0.37
Cream puffs,221.33,4.7,15.48,16.0,0.38
Chocolate eclairs,239.42,4.24,13.5,26.22,0.33
Cheese balls,681.28,2.21,72.57,4.81,0.18
Minced meat patties,265.72,6.88,19.57,15.25,0.77
Cheese patties,324.01,7.38,22.67,22.23,1.24
Hot cheese souffle,177.1,9.18,13.23,5.41,0.12
Hot potato souffle,125.64,5.51,7.64,8.56,0.66
Hot fish souffle,142.92,11.23,9.24,3.69,0.1
Hot spinach souffle,104.25,5.43,7.24,4.19,0.99
Plain cream cake,353.94,6.18,16.17,47.18,0.71
Apple cake (Seb ka cake),290.08,4.94,12.87,39.48,1.22
Marble cake,354.11,6.3,16.27,46.88,0.71
Chocolate cake,335.61,6.01,15.18,45.14,0.64
Orange cake,357.61,6.1,16.21,48.28,0.83
Fruit Loaf,324.19,5.36,13.31,46.49,0.87
Banana cake (Kele ka cake),389.51,5.77,23.31,40.0,1.14
Chocolate chiffon cake,311.71,5.76,15.8,37.87,0.7
Christmas cake,372.95,5.49,16.88,48.29,1.49
Strawberry and vanilla cake with butter icing,370.54,3.89,20.39,44.25,0.79
Eggless cake,318.08,8.12,11.75,46.14,0.68
Swiss roll,251.87,7.3,3.77,48.34,0.55
Pineapple pastry,208.21,6.06,7.87,29.04,0.72
Black forest pastry,233.55,6.09,8.46,34.48,0.54
Coconut finger,274.86,7.09,8.86,42.56,1.87
Pineapple cake,195.57,5.01,9.34,23.51,0.76
Chocolate walnut cookies (Chocolate aur akhrot ke cookies),424.8,6.56,23.62,47.1,1.54
Chocolate chip cookies,425.29,5.79,19.38,57.98,1.05
Sweet plain biscuit,380.76,5.86,17.67,50.29,1.07
Chocolate biscuit,379.76,5.88,17.09,51.56,1.01
Coconut biscuit (Nariyal ke biscuit),434.98,5.78,27.16,42.9,3.64
Sweet and salty biscuit (Meethay aur namkeen biscuit),407.96,6.15,22.39,45.09,1.68
Peanut biscuit,401.05,8.45,20.41,46.72,2.48
Pin wheel biscuit,404.6,5.4,18.66,54.56,1.16
Saffron biscuit (Kesar biscuit),458.61,6.05,22.01,59.7,1.9
Masala biscuit,393.64,6.06,20.75,45.18,2.14
Ice box cookies,374.24,5.7,14.44,56.09,1.28
Ginger bread man,365.0,6.61,11.01,60.26,1.6
Danish cookies,475.33,5.33,24.92,58.0,1.37
Short bread cookies,443.09,6.03,17.98,64.82,1.57
Coffee biscuit,416.57,6.9,23.0,46.55,1.59
Melting moments,437.91,5.71,21.78,55.84,1.88
Ginger biscuit (Adarak ke biscuit),417.91,5.98,18.31,58.44,1.49
Soyabean muthias,839.33,2.46,90.45,3.7,1.47
Soyabean tikki,698.17,3.53,74.02,4.39,2.2
Soyabean namak paras,838.46,2.65,89.83,4.65,1.41
Peanut burfi (Moongfali ki burfi),550.99,9.31,36.84,48.14,4.09
Spinach peanut namak paras (Palak moongfali namak paras),740.16,1.65,78.51,6.62,0.81
Gram flour and semolina chilla/cheela/savory pancake (Besan suji chilla/cheela),758.89,2.08,80.04,7.63,1.39
Rice moong dal cheela (Chawal aur moong dal ka cheela),798.26,2.74,82.44,11.13,1.18
Split bengal gram sweet rice (Channa dal sweet rice),190.21,4.15,0.64,41.07,2.23
Sweet poori (Meethi poori),782.75,2.12,79.63,14.26,1.54
Wheat flour and moong dal burfi (Atta aur moong dal ki burfi),441.08,9.84,18.41,60.0,6.02
Spinach burfi (Palak burfi),121.17,2.71,6.81,12.76,1.17
Sweet split chickpea roti (Sweet channa dal roti/Puranpoli),366.59,9.51,7.93,62.66,8.16
Sprouted moong daliya,111.56,2.81,4.71,14.77,3.12
Sprouted moong poha,192.6,5.59,6.89,26.6,3.13
Pearl millet ladoo (Bajra ladoo),319.66,9.61,8.06,50.98,6.0
Paushtik ladoo,485.87,7.65,24.98,60.34,4.57
Paushtik roti,149.26,7.17,1.51,26.59,5.74
Semolina carrot vada (Suji gajar vada),699.53,1.56,74.07,6.52,1.07
Dhokla,216.49,13.45,5.28,30.68,4.95
Kashmiri tea (Kehwa),24.9,0.17,0.51,5.23,0.16
Steeped hot coffee,15.91,0.39,0.33,3.01,0.0
Hot chocolate,90.01,3.43,4.61,9.02,0.0
Cold coffee (with cream),82.76,1.93,3.29,11.98,0.0
Banana milkshake with ice cream (Kele ka milkshake ice cream ke saath),76.45,2.01,2.77,11.15,0.27
Flavoured milkshake,66.78,2.06,2.83,8.65,0.0
Jal jeera,30.24,0.44,0.26,6.7,0.95
Gingo,48.02,0.14,0.06,12.42,0.17
Mintade,40.32,0.03,0.02,10.59,0.03
Canjee,6.61,0.24,0.42,0.44,0.36
Cauliflower canjee (Phoolgobhi ki canjee),6.9,0.39,0.42,0.35,0.49
Potato canjee (Aloo canjee),16.26,0.44,0.39,2.69,0.43
Vermicelli porridge (Semiya/Seviyan porridge),78.4,2.5,2.98,10.56,0.48
Semolina upma (Suji/Rava upma),147.89,3.3,7.49,16.31,3.24
Vermicelli upma (Semiya/Seviyan upma),149.11,3.11,7.45,16.88,3.21
Rice upma,151.27,2.63,7.46,17.96,2.12
Bread upma,129.51,2.8,7.75,12.6,1.96
Vegetable upma,146.47,4.73,6.63,16.46,4.19
Poha,294.53,6.09,14.14,35.05,3.72
Vegetable poha,180.52,4.89,8.07,21.52,3.76
Moong dal stuffed cheela/chilla (Moong dal ka cheela/chilla),154.89,6.97,5.11,19.42,4.25
Paneer stuffed cheela/chilla,205.19,11.44,8.89,19.16,4.03
Indian style egg bhujia (Anda bhujia (Indian style)),102.83,6.1,7.02,3.76,1.53
French omelette/omlet,211.04,10.03,18.86,0.41,0.38
Puffy omelette/omlet,188.15,8.82,16.84,0.08,0.0
Orange omelette/omlet,194.66,8.93,16.84,1.68,0.0
Cheese and mushroom omelette/omlet,205.63,9.69,17.82,1.68,0.93
Spanish omelette/omlet,157.45,8.25,11.44,5.1,2.54
Mixed stock,25.19,2.06,1.71,0.33,0.15
Meat stock,24.48,2.1,1.78,0.0,0.0
White stock,6.99,0.07,0.56,0.4,0.17
Meat consomme (with mutton),29.76,14.86,13.68,0.51,0.71
Consomme au julienne,27.76,12.49,10.66,1.49,1.38
Consomme au vermicelli,29.94,15.23,12.98,1.3,0.81
Green pea soup (Matar ka soup),39.81,11.06,12.9,3.63,2.49
Spinach soup (Palak ka soup),32.59,10.54,14.26,3.03,1.98
Mixed vegetable soup,35.71,8.22,11.66,2.95,1.64
Cheese soup,41.13,12.39,17.07,1.87,1.8
Mulligatawny soup,54.42,11.26,13.28,8.24,2.6
Cream of carrot soup,59.77,8.27,12.35,5.69,1.98
Cream of broccoli soup,56.14,8.97,12.75,3.72,1.89
Cream of potato soup,60.2,8.1,12.05,6.14,1.51
Almond soup (Badam ka soup),78.65,10.13,13.8,3.68,0.91
Cold cucumber cream soup,11.88,0.34,0.34,1.76,0.73
Cold tomato soup,16.9,0.11,1.56,0.59,0.16
Chicken stew,127.55,7.19,8.91,4.44,1.82
